ROWID,TRUTH,TRAININGSET
200762bill.txt,3,0
200763bill.txt,2,0
200764bill.txt,14,0
200765bill.txt,10,0
200766bill.txt,12,0
200767bill.txt,3,0
200768bill.txt,3,0
200769bill.txt,16,0
200770bill.txt,12,0
200771bill.txt,8,0
200772bill.txt,2,0
200773bill.txt,8,0
200774bill.txt,16,0
200775bill.txt,12,0
200776bill.txt,3,0
200777bill.txt,21,0
200778bill.txt,16,0
200779bill.txt,1,0
200780bill.txt,1,0
200781bill.txt,16,0
200782bill.txt,10,0
200783bill.txt,16,0
200784bill.txt,20,0
200785bill.txt,20,0
200786bill.txt,20,0
200787bill.txt,20,0
200788bill.txt,99,0
200789bill.txt,7,0
200790bill.txt,3,0
200791bill.txt,7,0
200792bill.txt,17,0
200793bill.txt,15,0
200794bill.txt,5,0
200795bill.txt,3,0
200796bill.txt,20,0
200797bill.txt,15,0
200798bill.txt,20,0
200799bill.txt,18,0
200800bill.txt,18,0
200801bill.txt,18,0
200802bill.txt,18,0
200803bill.txt,18,0
200804bill.txt,18,0
200805bill.txt,18,0
200806bill.txt,18,0
200807bill.txt,18,0
200808bill.txt,18,0
200809bill.txt,18,0
200810bill.txt,6,0
200811bill.txt,18,0
200812bill.txt,18,0
200813bill.txt,18,0
200814bill.txt,18,0
200815bill.txt,18,0
200816bill.txt,18,0
200817bill.txt,18,0
200818bill.txt,18,0
200819bill.txt,18,0
200820bill.txt,18,0
200821bill.txt,15,0
200822bill.txt,18,0
200823bill.txt,18,0
200824bill.txt,18,0
200825bill.txt,18,0
200826bill.txt,18,0
200827bill.txt,16,0
200828bill.txt,16,0
200829bill.txt,3,0
200830bill.txt,7,0
200831bill.txt,3,0
200832bill.txt,7,0
200833bill.txt,15,0
200834bill.txt,7,0
200835bill.txt,20,0
200836bill.txt,21,0
200837bill.txt,3,0
200838bill.txt,3,0
200839bill.txt,3,0
200840bill.txt,14,0
200841bill.txt,15,0
200842bill.txt,18,0
200843bill.txt,5,0
200844bill.txt,21,0
200845bill.txt,18,0
200846bill.txt,15,0
200847bill.txt,15,0
200848bill.txt,5,0
200849bill.txt,15,0
200850bill.txt,1,0
200851bill.txt,14,0
200852bill.txt,7,0
200853bill.txt,16,0
200854bill.txt,8,0
200855bill.txt,15,0
200856bill.txt,21,0
200857bill.txt,3,0
200858bill.txt,20,0
200859bill.txt,20,0
200860bill.txt,21,0
200861bill.txt,18,0
200862bill.txt,8,0
200863bill.txt,3,0
200864bill.txt,8,0
200865bill.txt,8,0
200866bill.txt,7,0
200867bill.txt,5,0
200868bill.txt,15,0
200869bill.txt,19,0
200870bill.txt,21,0
200871bill.txt,17,0
200872bill.txt,5,0
200873bill.txt,16,0
200874bill.txt,20,0
200875bill.txt,6,0
200876bill.txt,15,0
200877bill.txt,7,0
200878bill.txt,3,0
200879bill.txt,17,0
200880bill.txt,3,0
200881bill.txt,1,0
200882bill.txt,20,0
200883bill.txt,4,0
200884bill.txt,5,0
200885bill.txt,20,0
200886bill.txt,18,0
200887bill.txt,20,0
200888bill.txt,20,0
200889bill.txt,21,0
200890bill.txt,5,0
200891bill.txt,3,0
200892bill.txt,6,0
200893bill.txt,12,0
200894bill.txt,18,0
200895bill.txt,7,0
200896bill.txt,8,0
200897bill.txt,6,0
200898bill.txt,16,0
200899bill.txt,16,0
200900bill.txt,6,0
200901bill.txt,20,0
200902bill.txt,15,0
200903bill.txt,5,0
200904bill.txt,21,0
200905bill.txt,3,0
200906bill.txt,16,0
200907bill.txt,21,0
200908bill.txt,1,0
200909bill.txt,15,0
200910bill.txt,20,0
200911bill.txt,10,0
200912bill.txt,3,0
200913bill.txt,3,0
200914bill.txt,10,0
200915bill.txt,1,0
200916bill.txt,20,0
200917bill.txt,3,0
200918bill.txt,21,0
200919bill.txt,15,0
200920bill.txt,16,0
200921bill.txt,1,0
200922bill.txt,3,0
200923bill.txt,3,0
200924bill.txt,20,0
200925bill.txt,6,0
200926bill.txt,3,0
200927bill.txt,10,0
200928bill.txt,16,0
200929bill.txt,15,0
200930bill.txt,16,0
200931bill.txt,3,0
200932bill.txt,21,0
200933bill.txt,20,0
200934bill.txt,12,0
200935bill.txt,6,0
200936bill.txt,18,0
200937bill.txt,18,0
200938bill.txt,8,0
200939bill.txt,99,0
200940bill.txt,3,0
200941bill.txt,18,0
200942bill.txt,21,0
200943bill.txt,3,0
200944bill.txt,20,0
200945bill.txt,3,0
200946bill.txt,5,0
200947bill.txt,17,0
200948bill.txt,10,0
200949bill.txt,15,0
200950bill.txt,1,0
200951bill.txt,20,0
200952bill.txt,3,0
200953bill.txt,21,0
200954bill.txt,6,0
200955bill.txt,21,0
200956bill.txt,99,0
200957bill.txt,6,0
200958bill.txt,7,0
200959bill.txt,15,0
200960bill.txt,21,0
200961bill.txt,21,0
200962bill.txt,2,0
200963bill.txt,21,0
200964bill.txt,3,0
200965bill.txt,20,0
200966bill.txt,20,0
200967bill.txt,17,0
200968bill.txt,21,0
200969bill.txt,12,0
200970bill.txt,1,0
200971bill.txt,1,0
200972bill.txt,15,0
200973bill.txt,1,0
200974bill.txt,7,0
200975bill.txt,20,0
200976bill.txt,3,0
200977bill.txt,3,0
200978bill.txt,21,0
200979bill.txt,3,0
200980bill.txt,6,0
200981bill.txt,4,0
200982bill.txt,1,0
200983bill.txt,21,0
200984bill.txt,19,0
200985bill.txt,5,0
200986bill.txt,8,0
200987bill.txt,16,0
200988bill.txt,7,0
200989bill.txt,16,0
200990bill.txt,18,0
200991bill.txt,8,0
200992bill.txt,15,0
200993bill.txt,2,0
200994bill.txt,21,0
200995bill.txt,1,0
200996bill.txt,99,0
200997bill.txt,6,0
200998bill.txt,3,0
200999bill.txt,3,0
201000bill.txt,14,0
201001bill.txt,21,0
201002bill.txt,16,0
201003bill.txt,16,0
201004bill.txt,16,0
201005bill.txt,16,0
201006bill.txt,16,0
201007bill.txt,18,0
201008bill.txt,15,0
201009bill.txt,3,0
201010bill.txt,18,0
201011bill.txt,7,0
201012bill.txt,18,0
201013bill.txt,16,0
201014bill.txt,15,0
201015bill.txt,3,0
201016bill.txt,3,0
201017bill.txt,12,0
201018bill.txt,15,0
201019bill.txt,18,0
201020bill.txt,16,0
201021bill.txt,12,0
201022bill.txt,21,0
201023bill.txt,8,0
201024bill.txt,12,0
201025bill.txt,3,0
201026bill.txt,16,0
201027bill.txt,6,0
201028bill.txt,6,0
201029bill.txt,8,0
201030bill.txt,15,0
201031bill.txt,12,0
201032bill.txt,1,0
201033bill.txt,2,0
201034bill.txt,8,0
201035bill.txt,10,0
201036bill.txt,6,0
201037bill.txt,16,0
201038bill.txt,1,0
201039bill.txt,6,0
201040bill.txt,18,0
201041bill.txt,10,0
201042bill.txt,3,0
201043bill.txt,5,0
201044bill.txt,21,0
201045bill.txt,12,0
201046bill.txt,21,0
201047bill.txt,8,0
201048bill.txt,18,0
201049bill.txt,18,0
201050bill.txt,8,0
201051bill.txt,16,0
201052bill.txt,18,0
201053bill.txt,16,0
201054bill.txt,12,0
201055bill.txt,21,0
201056bill.txt,1,0
201057bill.txt,12,0
201058bill.txt,13,0
201059bill.txt,20,0
201060bill.txt,15,0
201061bill.txt,20,0
201062bill.txt,3,0
201063bill.txt,16,0
201064bill.txt,20,0
201065bill.txt,8,0
201066bill.txt,21,0
201067bill.txt,2,0
201068bill.txt,1,0
201069bill.txt,18,0
201070bill.txt,19,0
201071bill.txt,6,0
201072bill.txt,10,0
201073bill.txt,20,0
201074bill.txt,14,0
201075bill.txt,5,0
201076bill.txt,21,0
201077bill.txt,14,0
201078bill.txt,21,0
201079bill.txt,14,0
201080bill.txt,16,0
201081bill.txt,8,0
201082bill.txt,12,0
201083bill.txt,12,0
201084bill.txt,12,0
201085bill.txt,12,0
201086bill.txt,4,0
201087bill.txt,20,0
201088bill.txt,21,0
201089bill.txt,7,0
201090bill.txt,16,0
201091bill.txt,16,0
201092bill.txt,6,0
201093bill.txt,3,0
201094bill.txt,3,0
201095bill.txt,15,0
201096bill.txt,3,0
201097bill.txt,16,0
201098bill.txt,18,0
201099bill.txt,12,0
201100bill.txt,14,0
201101bill.txt,16,0
201102bill.txt,20,0
201103bill.txt,21,0
201104bill.txt,6,0
201105bill.txt,20,0
201106bill.txt,5,0
201107bill.txt,18,0
201108bill.txt,21,0
201109bill.txt,3,0
201110bill.txt,20,0
201111bill.txt,5,0
201112bill.txt,3,0
201113bill.txt,15,0
201114bill.txt,15,0
201115bill.txt,18,0
201116bill.txt,8,0
201117bill.txt,5,0
201118bill.txt,5,0
201119bill.txt,10,0
201120bill.txt,6,0
201121bill.txt,8,0
201122bill.txt,15,0
201123bill.txt,3,0
201124bill.txt,20,0
201125bill.txt,6,0
201126bill.txt,10,0
201127bill.txt,1,0
201128bill.txt,8,0
201129bill.txt,14,0
201130bill.txt,14,0
201131bill.txt,18,0
201132bill.txt,6,0
201133bill.txt,12,0
201134bill.txt,3,0
201135bill.txt,3,0
201136bill.txt,16,0
201137bill.txt,5,0
201138bill.txt,15,0
201139bill.txt,16,0
201140bill.txt,3,0
201141bill.txt,17,0
201142bill.txt,8,0
201143bill.txt,1,0
201144bill.txt,6,0
201145bill.txt,1,0
201146bill.txt,14,0
201147bill.txt,20,0
201148bill.txt,15,0
201149bill.txt,99,0
201150bill.txt,10,0
201151bill.txt,16,0
201152bill.txt,4,0
201153bill.txt,6,0
201154bill.txt,5,0
201155bill.txt,15,0
201156bill.txt,16,0
201157bill.txt,6,0
201158bill.txt,16,0
201159bill.txt,5,0
201160bill.txt,6,0
201161bill.txt,5,0
201162bill.txt,4,0
201163bill.txt,7,0
201164bill.txt,7,0
201165bill.txt,4,0
201166bill.txt,15,0
201167bill.txt,3,0
201168bill.txt,15,0
201169bill.txt,21,0
201170bill.txt,13,0
201171bill.txt,12,0
201172bill.txt,20,0
201173bill.txt,6,0
201174bill.txt,20,0
201175bill.txt,15,0
201176bill.txt,3,0
201177bill.txt,21,0
201178bill.txt,4,0
201179bill.txt,21,0
201180bill.txt,6,0
201181bill.txt,8,0
201182bill.txt,16,0
201183bill.txt,3,0
201184bill.txt,15,0
201185bill.txt,21,0
201186bill.txt,20,0
201187bill.txt,15,0
201188bill.txt,8,0
201189bill.txt,20,0
201190bill.txt,8,0
201191bill.txt,15,0
201192bill.txt,99,0
201193bill.txt,1,0
201194bill.txt,20,0
201195bill.txt,2,0
201196bill.txt,3,0
201197bill.txt,10,0
201198bill.txt,12,0
201199bill.txt,15,0
201200bill.txt,15,0
201201bill.txt,15,0
201202bill.txt,16,0
201203bill.txt,3,0
201204bill.txt,6,0
201205bill.txt,3,0
201206bill.txt,4,0
201207bill.txt,8,0
201208bill.txt,8,0
201209bill.txt,21,0
201210bill.txt,14,0
201211bill.txt,17,0
201212bill.txt,3,0
201213bill.txt,12,0
201214bill.txt,18,0
201215bill.txt,7,0
201216bill.txt,20,0
201217bill.txt,3,0
201218bill.txt,15,0
201219bill.txt,12,0
201220bill.txt,20,0
201221bill.txt,20,0
201222bill.txt,16,0
201223bill.txt,3,0
201224bill.txt,14,0
201225bill.txt,8,0
201226bill.txt,7,0
201227bill.txt,15,0
201228bill.txt,21,0
201229bill.txt,8,0
201230bill.txt,6,0
201231bill.txt,20,0
201232bill.txt,20,0
201233bill.txt,5,0
201234bill.txt,3,0
201235bill.txt,16,0
201236bill.txt,21,0
201237bill.txt,15,0
201238bill.txt,15,0
201239bill.txt,20,0
201240bill.txt,8,0
201241bill.txt,8,0
201242bill.txt,6,0
201243bill.txt,18,0
201244bill.txt,1,0
201245bill.txt,13,0
201246bill.txt,20,0
201247bill.txt,1,0
201248bill.txt,13,0
201249bill.txt,2,0
201250bill.txt,15,0
201251bill.txt,20,0
201252bill.txt,16,0
201253bill.txt,5,0
201254bill.txt,16,0
201255bill.txt,1,0
201256bill.txt,1,0
201257bill.txt,5,0
201258bill.txt,15,0
201259bill.txt,3,0
201260bill.txt,6,0
201261bill.txt,20,0
201262bill.txt,21,0
201263bill.txt,6,0
201264bill.txt,15,0
201265bill.txt,6,0
201266bill.txt,15,0
201267bill.txt,15,0
201268bill.txt,5,0
201269bill.txt,1,0
201270bill.txt,20,0
201271bill.txt,18,0
201272bill.txt,21,0
201273bill.txt,6,0
201274bill.txt,20,0
201275bill.txt,20,0
201276bill.txt,21,0
201277bill.txt,2,0
201278bill.txt,5,0
201279bill.txt,21,0
201280bill.txt,6,0
201281bill.txt,20,0
201282bill.txt,16,0
201283bill.txt,15,0
201284bill.txt,1,0
201285bill.txt,15,0
201286bill.txt,12,0
201287bill.txt,5,0
201288bill.txt,12,0
201289bill.txt,20,0
201290bill.txt,15,0
201291bill.txt,17,0
201292bill.txt,15,0
201293bill.txt,19,0
201294bill.txt,21,0
201295bill.txt,8,0
201296bill.txt,15,0
201297bill.txt,16,0
201298bill.txt,1,0
201299bill.txt,15,0
201300bill.txt,21,0
201301bill.txt,15,0
201302bill.txt,15,0
201303bill.txt,20,0
201304bill.txt,21,0
201305bill.txt,20,0
201306bill.txt,19,0
201307bill.txt,18,0
201308bill.txt,12,0
201309bill.txt,10,0
201310bill.txt,14,0
201311bill.txt,15,0
201312bill.txt,6,0
201313bill.txt,5,0
201314bill.txt,6,0
201315bill.txt,15,0
201316bill.txt,16,0
201317bill.txt,6,0
201318bill.txt,17,0
201319bill.txt,12,0
201320bill.txt,12,0
201321bill.txt,20,0
201322bill.txt,12,0
201323bill.txt,6,0
201324bill.txt,20,0
201325bill.txt,21,0
201326bill.txt,6,0
201327bill.txt,12,0
201328bill.txt,12,0
201329bill.txt,20,0
201330bill.txt,15,0
201331bill.txt,12,0
201332bill.txt,6,0
201333bill.txt,16,0
201334bill.txt,15,0
201335bill.txt,15,0
201336bill.txt,1,1
201337bill.txt,15,0
201338bill.txt,7,0
201339bill.txt,21,0
201340bill.txt,20,0
201341bill.txt,21,0
201342bill.txt,1,0
201343bill.txt,8,0
201344bill.txt,12,0
201345bill.txt,5,0
201346bill.txt,1,0
201347bill.txt,7,0
201348bill.txt,17,0
201349bill.txt,6,0
201350bill.txt,5,0
201351bill.txt,4,0
201352bill.txt,99,0
201353bill.txt,12,0
201354bill.txt,8,0
201355bill.txt,8,0
201356bill.txt,20,0
201357bill.txt,5,0
201358bill.txt,3,0
201359bill.txt,4,0
201360bill.txt,2,0
201361bill.txt,20,0
201362bill.txt,14,0
201363bill.txt,10,0
201364bill.txt,19,0
201365bill.txt,19,0
201366bill.txt,1,0
201367bill.txt,7,0
201368bill.txt,3,0
201369bill.txt,10,0
201370bill.txt,3,0
201371bill.txt,8,0
201372bill.txt,15,0
201373bill.txt,15,0
201374bill.txt,15,0
201375bill.txt,13,0
201376bill.txt,16,0
201377bill.txt,21,0
201378bill.txt,18,0
201379bill.txt,5,0
201380bill.txt,14,1
201381bill.txt,3,0
201382bill.txt,21,0
201383bill.txt,16,0
201384bill.txt,3,0
201385bill.txt,20,0
201386bill.txt,1,0
201387bill.txt,8,0
201388bill.txt,21,0
201389bill.txt,3,0
201390bill.txt,5,0
201391bill.txt,19,0
201392bill.txt,1,0
201393bill.txt,7,0
201394bill.txt,21,0
201395bill.txt,7,0
201396bill.txt,5,0
201397bill.txt,21,0
201398bill.txt,8,0
201399bill.txt,3,0
201400bill.txt,3,0
201401bill.txt,14,0
201402bill.txt,21,0
201403bill.txt,6,0
201404bill.txt,16,0
201405bill.txt,3,0
201406bill.txt,19,0
201407bill.txt,19,0
201408bill.txt,7,0
201409bill.txt,1,0
201410bill.txt,3,0
201411bill.txt,15,0
201412bill.txt,20,0
201413bill.txt,8,0
201414bill.txt,1,0
201415bill.txt,17,0
201416bill.txt,1,0
201417bill.txt,16,0
201418bill.txt,7,0
201419bill.txt,3,0
201420bill.txt,4,0
201421bill.txt,15,0
201422bill.txt,12,0
201423bill.txt,15,0
201424bill.txt,5,0
201425bill.txt,15,0
201426bill.txt,20,0
201427bill.txt,8,0
201428bill.txt,20,0
201429bill.txt,1,0
201430bill.txt,16,0
201431bill.txt,15,0
201432bill.txt,20,0
201433bill.txt,16,0
201434bill.txt,20,0
201435bill.txt,20,0
201436bill.txt,15,0
201437bill.txt,20,0
201438bill.txt,20,0
201439bill.txt,15,0
201440bill.txt,16,0
201441bill.txt,5,0
201442bill.txt,21,0
201443bill.txt,3,0
201444bill.txt,20,0
201445bill.txt,16,0
201446bill.txt,5,0
201447bill.txt,10,0
201448bill.txt,16,0
201449bill.txt,12,0
201450bill.txt,21,0
201451bill.txt,12,0
201452bill.txt,20,0
201453bill.txt,21,0
201454bill.txt,20,0
201455bill.txt,3,0
201456bill.txt,14,0
201457bill.txt,8,0
201458bill.txt,3,0
201459bill.txt,19,0
201460bill.txt,1,0
201461bill.txt,8,0
201462bill.txt,15,0
201463bill.txt,19,0
201464bill.txt,12,0
201465bill.txt,10,0
201466bill.txt,8,0
201467bill.txt,99,0
201468bill.txt,15,0
201469bill.txt,19,0
201470bill.txt,16,0
201471bill.txt,16,0
201472bill.txt,3,0
201473bill.txt,12,0
201474bill.txt,19,0
201475bill.txt,19,0
201476bill.txt,16,0
201477bill.txt,1,0
201478bill.txt,3,0
201479bill.txt,5,0
201480bill.txt,7,0
201481bill.txt,3,0
201482bill.txt,21,0
201483bill.txt,21,0
201484bill.txt,20,0
201485bill.txt,16,0
201486bill.txt,15,0
201487bill.txt,1,0
201488bill.txt,12,0
201489bill.txt,6,0
201490bill.txt,1,0
201491bill.txt,1,0
201492bill.txt,20,0
201493bill.txt,20,0
201494bill.txt,21,0
201495bill.txt,1,0
201496bill.txt,15,0
201497bill.txt,20,0
201498bill.txt,3,0
201499bill.txt,12,0
201500bill.txt,16,0
201501bill.txt,21,0
201502bill.txt,3,0
201503bill.txt,7,0
201504bill.txt,8,0
201505bill.txt,20,0
201506bill.txt,15,0
201507bill.txt,7,0
201508bill.txt,20,0
201509bill.txt,20,0
201510bill.txt,16,0
201511bill.txt,16,0
201512bill.txt,1,0
201513bill.txt,15,0
201514bill.txt,17,0
201515bill.txt,16,0
201516bill.txt,17,0
201517bill.txt,16,0
201518bill.txt,12,0
201519bill.txt,16,1
201520bill.txt,15,0
201521bill.txt,15,0
201522bill.txt,20,0
201523bill.txt,20,0
201524bill.txt,20,0
201525bill.txt,8,0
201526bill.txt,15,0
201527bill.txt,21,0
201528bill.txt,15,0
201529bill.txt,15,0
201530bill.txt,20,0
201531bill.txt,15,0
201532bill.txt,17,0
201533bill.txt,8,0
201534bill.txt,3,0
201535bill.txt,8,0
201536bill.txt,20,0
201537bill.txt,20,0
201538bill.txt,21,0
201539bill.txt,16,0
201540bill.txt,6,0
201541bill.txt,20,0
201542bill.txt,12,0
201543bill.txt,1,0
201544bill.txt,12,0
201545bill.txt,2,0
201546bill.txt,20,0
201547bill.txt,12,0
201548bill.txt,13,0
201549bill.txt,20,0
201550bill.txt,20,0
201551bill.txt,20,0
201552bill.txt,15,0
201553bill.txt,15,0
201554bill.txt,1,0
201555bill.txt,21,0
201556bill.txt,20,0
201557bill.txt,16,0
201558bill.txt,16,0
201559bill.txt,20,0
201560bill.txt,3,0
201561bill.txt,17,0
201562bill.txt,6,0
201563bill.txt,20,0
201564bill.txt,5,0
201565bill.txt,15,0
201566bill.txt,21,0
201567bill.txt,20,0
201568bill.txt,3,0
201569bill.txt,15,0
201570bill.txt,1,0
201571bill.txt,13,0
201572bill.txt,3,0
201573bill.txt,12,0
201574bill.txt,6,0
201575bill.txt,21,0
201576bill.txt,16,0
201577bill.txt,7,0
201578bill.txt,20,0
201579bill.txt,13,0
201580bill.txt,1,0
201581bill.txt,3,0
201582bill.txt,13,0
201583bill.txt,5,0
201584bill.txt,1,0
201585bill.txt,12,0
201586bill.txt,16,0
201587bill.txt,14,0
201588bill.txt,15,0
201589bill.txt,2,0
201590bill.txt,16,0
201591bill.txt,7,0
201592bill.txt,19,0
201593bill.txt,6,0
201594bill.txt,6,0
201595bill.txt,16,0
201596bill.txt,15,0
201597bill.txt,10,0
201598bill.txt,21,0
201599bill.txt,1,0
201600bill.txt,3,0
201601bill.txt,14,0
201602bill.txt,20,0
201603bill.txt,20,0
201604bill.txt,8,0
201605bill.txt,1,0
201606bill.txt,14,0
201607bill.txt,1,0
201608bill.txt,16,0
201609bill.txt,21,0
201610bill.txt,99,0
201611bill.txt,6,0
201612bill.txt,5,0
201613bill.txt,16,0
201614bill.txt,3,0
201615bill.txt,19,0
201616bill.txt,17,0
201617bill.txt,12,0
201618bill.txt,21,0
201619bill.txt,15,0
201620bill.txt,8,0
201621bill.txt,99,0
201622bill.txt,12,0
201623bill.txt,16,0
201624bill.txt,3,0
201625bill.txt,20,0
201626bill.txt,19,0
201627bill.txt,16,0
201628bill.txt,20,0
201629bill.txt,1,0
201630bill.txt,6,0
201631bill.txt,5,0
201632bill.txt,15,0
201633bill.txt,12,0
201634bill.txt,1,0
201635bill.txt,6,0
201636bill.txt,20,0
201637bill.txt,21,0
201638bill.txt,12,0
201639bill.txt,15,0
201640bill.txt,5,0
201641bill.txt,20,0
201642bill.txt,99,0
201643bill.txt,17,0
201644bill.txt,6,0
201645bill.txt,5,0
201646bill.txt,2,0
201647bill.txt,5,0
201648bill.txt,13,0
201649bill.txt,20,0
201650bill.txt,20,0
201651bill.txt,15,0
201652bill.txt,5,0
201653bill.txt,20,0
201654bill.txt,1,0
201655bill.txt,3,0
201656bill.txt,20,0
201657bill.txt,20,0
201658bill.txt,14,0
201659bill.txt,13,0
201660bill.txt,7,0
201661bill.txt,14,0
201662bill.txt,19,0
201663bill.txt,15,0
201664bill.txt,6,0
201665bill.txt,16,0
201666bill.txt,3,0
201667bill.txt,20,0
201668bill.txt,20,0
201669bill.txt,3,0
201670bill.txt,10,0
201671bill.txt,20,0
201672bill.txt,4,0
201673bill.txt,1,0
201674bill.txt,19,0
201675bill.txt,2,0
201676bill.txt,19,0
201677bill.txt,3,0
201678bill.txt,16,0
201679bill.txt,21,0
201680bill.txt,7,0
201681bill.txt,14,0
201682bill.txt,3,0
201683bill.txt,1,0
201684bill.txt,16,0
201685bill.txt,3,0
201686bill.txt,21,0
201687bill.txt,15,0
201688bill.txt,3,0
201689bill.txt,15,0
201690bill.txt,1,0
201691bill.txt,3,0
201692bill.txt,15,0
201693bill.txt,14,0
201694bill.txt,20,0
201695bill.txt,14,0
201696bill.txt,16,0
201697bill.txt,6,0
201698bill.txt,3,0
201699bill.txt,16,0
201700bill.txt,20,0
201701bill.txt,21,0
201702bill.txt,21,0
201703bill.txt,99,0
201704bill.txt,8,0
201705bill.txt,21,0
201706bill.txt,15,0
201707bill.txt,5,0
201708bill.txt,18,0
201709bill.txt,21,0
201710bill.txt,1,0
201711bill.txt,1,0
201712bill.txt,20,0
201713bill.txt,15,0
201714bill.txt,4,0
201715bill.txt,20,0
201716bill.txt,20,0
201717bill.txt,21,0
201718bill.txt,14,0
201719bill.txt,5,0
201720bill.txt,21,0
201721bill.txt,3,0
201722bill.txt,14,0
201723bill.txt,5,0
201724bill.txt,18,0
201725bill.txt,16,0
201726bill.txt,14,0
201727bill.txt,6,0
201728bill.txt,3,0
201729bill.txt,1,0
201730bill.txt,21,0
201731bill.txt,10,0
201732bill.txt,8,0
201733bill.txt,14,0
201734bill.txt,3,0
201735bill.txt,99,0
201736bill.txt,1,0
201737bill.txt,21,0
201738bill.txt,12,0
201739bill.txt,1,0
201740bill.txt,14,0
201741bill.txt,5,0
201742bill.txt,3,0
201743bill.txt,6,0
201744bill.txt,1,0
201745bill.txt,13,0
201746bill.txt,20,0
201747bill.txt,7,0
201748bill.txt,14,0
201749bill.txt,10,0
201750bill.txt,7,0
201751bill.txt,21,0
201752bill.txt,12,0
201753bill.txt,5,0
201754bill.txt,21,0
201755bill.txt,15,0
201756bill.txt,20,0
201757bill.txt,20,0
201758bill.txt,10,0
201759bill.txt,14,0
201760bill.txt,20,0
201761bill.txt,15,1
201762bill.txt,21,0
201763bill.txt,12,0
201764bill.txt,19,0
201765bill.txt,15,0
201766bill.txt,15,0
201767bill.txt,5,0
201768bill.txt,13,0
201769bill.txt,3,0
201770bill.txt,4,0
201771bill.txt,13,0
201772bill.txt,20,0
201773bill.txt,6,0
201774bill.txt,14,0
201775bill.txt,16,0
201776bill.txt,20,0
201777bill.txt,21,0
201778bill.txt,5,0
201779bill.txt,8,0
201780bill.txt,1,0
201781bill.txt,1,0
201782bill.txt,14,0
201783bill.txt,16,0
201784bill.txt,1,0
201785bill.txt,12,0
201786bill.txt,12,0
201787bill.txt,20,0
201788bill.txt,21,0
201789bill.txt,4,0
201790bill.txt,8,0
201791bill.txt,3,0
201792bill.txt,7,0
201793bill.txt,21,0
201794bill.txt,7,0
201795bill.txt,3,0
201796bill.txt,3,0
201797bill.txt,16,0
201798bill.txt,18,0
201799bill.txt,14,0
201800bill.txt,14,0
201801bill.txt,20,0
201802bill.txt,1,0
201803bill.txt,18,0
201804bill.txt,16,0
201805bill.txt,16,0
201806bill.txt,15,0
201807bill.txt,15,0
201808bill.txt,1,0
201809bill.txt,15,0
201810bill.txt,2,0
201811bill.txt,3,0
201812bill.txt,21,0
201813bill.txt,8,0
201814bill.txt,21,0
201815bill.txt,21,0
201816bill.txt,2,0
201817bill.txt,21,0
201818bill.txt,5,0
201819bill.txt,15,0
201820bill.txt,15,0
201821bill.txt,20,0
201822bill.txt,16,0
201823bill.txt,15,0
201824bill.txt,21,0
201825bill.txt,99,0
201826bill.txt,17,0
201827bill.txt,8,0
201828bill.txt,20,0
201829bill.txt,3,0
201830bill.txt,16,0
201831bill.txt,3,0
201832bill.txt,20,0
201833bill.txt,15,0
201834bill.txt,16,0
201835bill.txt,8,0
201836bill.txt,21,0
201837bill.txt,3,0
201838bill.txt,15,0
201839bill.txt,3,0
201840bill.txt,20,0
201841bill.txt,7,0
201842bill.txt,3,0
201843bill.txt,3,0
201844bill.txt,14,0
201845bill.txt,5,0
201846bill.txt,17,0
201847bill.txt,15,0
201848bill.txt,3,0
201849bill.txt,17,0
201850bill.txt,7,0
201851bill.txt,2,0
201852bill.txt,20,0
201853bill.txt,3,0
201854bill.txt,17,0
201855bill.txt,20,0
201856bill.txt,16,0
201857bill.txt,14,0
201858bill.txt,20,0
201859bill.txt,3,0
201860bill.txt,21,0
201861bill.txt,3,0
201862bill.txt,3,0
201863bill.txt,21,0
201864bill.txt,15,0
201865bill.txt,13,0
201866bill.txt,21,0
201867bill.txt,2,0
201868bill.txt,3,0
201869bill.txt,20,0
201870bill.txt,21,0
201871bill.txt,21,0
201872bill.txt,1,0
201873bill.txt,1,0
201874bill.txt,7,0
201875bill.txt,2,0
201876bill.txt,17,0
201877bill.txt,20,0
201878bill.txt,2,0
201879bill.txt,20,0
201880bill.txt,20,0
201881bill.txt,6,0
201882bill.txt,6,0
201883bill.txt,5,0
201884bill.txt,6,0
201885bill.txt,6,0
201886bill.txt,10,0
201887bill.txt,1,0
201888bill.txt,12,0
201889bill.txt,20,1
201890bill.txt,15,0
201891bill.txt,16,0
201892bill.txt,16,0
201893bill.txt,20,0
201894bill.txt,14,0
201895bill.txt,3,0
201896bill.txt,15,0
201897bill.txt,15,0
201898bill.txt,15,0
201899bill.txt,3,0
201900bill.txt,18,0
201901bill.txt,5,0
201902bill.txt,20,0
201903bill.txt,10,0
201904bill.txt,14,0
201905bill.txt,5,0
201906bill.txt,1,0
201907bill.txt,6,0
201908bill.txt,20,0
201909bill.txt,16,0
201910bill.txt,19,0
201911bill.txt,8,0
201912bill.txt,20,0
201913bill.txt,20,0
201914bill.txt,13,0
201915bill.txt,5,0
201916bill.txt,20,0
201917bill.txt,21,0
201918bill.txt,21,0
201919bill.txt,14,0
201920bill.txt,20,0
201921bill.txt,12,0
201922bill.txt,6,0
201923bill.txt,1,0
201924bill.txt,1,0
201925bill.txt,1,0
201926bill.txt,10,0
